Filename,SMILES
C04208,COc1ccc(C(=O)O)c(NC(=O)c2ccccc2)c1
C04209,N[C@@H](CNC(=O)C(=O)O)C(=O)O
C04210,C[C@H](NCCC[C@H](N)C(=O)O)C(=O)O
C04211,N[C@@H](CCCCNC(=O)Cc1c[nH]c2ccccc12)C(=O)O
C04212,*[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O
C04213,*O[C@@H]1[C@@H](CO)O[C@@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OCCC(C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O)[C@H](NC(C)=O)[C@H]1O
C04215,*OP(=O)(O)OC[C@@H](COC(*)=O)OC(=O)CCCCCCCCC(*)=C
C04216,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
C04217,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
C04218,CCCCCC/C=C/CCCCCCCC(O)C(CCCCCCCCCCCCCC)C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
C04219,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O
C04221,O[C@@H]1C=CC=C[C@H]1O
C04225,C/C(C(=O)O)=C(\CC(=O)O)C(=O)O
C04226,O=C1CCC(C(=O)O)=CN1
C04227,NC[C@H](O)c1ccc(O)cc1
C04230,*C(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C
C04232,*[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O1
C04233,*C(=O)O[C@H](CO)COP(=O)(O)OCC[N+](C)(C)C
C04234,O=C(O)[C@@](O)(COP(=O)(O)O)[C@H](O)[C@H](O)CO
C04236,CC(C)[C@H](C(=O)O)C(=O)C(=O)O
C04242,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1F
C04244,CC(O)C(=O)C1CNc2nc(N)[nH]c(=O)c2N1
C04246,*SC(=O)/C=C/C
C04247,*O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
C04248,*C(=O)OCC(COP(=O)(O)O[C@H]1[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2N)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)OC(*)=O
C04250,*[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O[C@H]2C[C@H](n3cnc4c(OC)nc(N)nc43)O[C@@H]2COP(=O)(O)O[C@H]2C[C@H](*)O[C@@H]2COP(=O)(O)O)O1
C04251,CC1=C2CC(=O)O[C@@H](c3ccoc3)[C@]2(C)CC[C@@H]1[C@@]1(CO)[C@H](CC(=O)O)OC(C)(C)[C@@H]1CC(=O)O
C04255,CC(=O)N[C@H]1[C@H](O)O[C@H](COS(=O)(=O)O)[C@H](O)[C@@H]1O
C04257,CC(=O)N[C@@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
C04258,*C(NC(=O)[C@H](CCSC)NC=O)C(=O)O[C@H]1[C@@H](O)[C@H](*)O[C@@H]1COP(=O)(O)O[C@H]1[C@@H](O)[C@H](*)O[C@@H]1COP(=O)(O)O[C@H]1[C@@H](O)[C@H](*)O[C@@H]1CO
C04259,CN(C)[C@@H](Cc1c[nH]cn1)C(=O)O
C04260,*C[C@H](OC(=O)[C@@H](C)N)[C@H](O)[C@H](O)COP(=O)(O)O*
C04261,*NC(=O)[C@H](Cc1cncn1P(=O)(O)O)NC(*)=O
C04262,*NC(=O)[C@H](Cc1cn(P(=O)(O)O)cn1)NC(*)=O
C04264,O=C(O)C(=O)CSc1ccc(Br)cc1
C04268,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](C)[C@@H](N)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
C04271,Oc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21
C04272,CC(C)(O)[C@@H](O)C(=O)O
C04275,COc1cc(/C=C/C(=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC(=O)/C=C/c2cc(OC)c(O)c(OC)c2)cc(OC)c1O
C04276,*O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
C04277,O=C1CCCCCNC(=O)CCCCCN1
C04280,N=C(N)N[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
C04281,O=C(O)[C@@H]1C[C@@H](O)C=N1
C04282,O=C(O)C1=NCC(O)C1
C04283,*[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1
C04287,O=C1C[C@@H](O)[C@H](O)[C@@H](O)C1=O
C04290,CC(C)=CCc1cccc2[nH]cc(C[C@H](N)C(=O)O)c12
C04291,CN(C)c1ccc(/N=[N+](\[O-])c2ccccc2)cc1
C04292,*[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)OP(=O)(O)O)[C@H]1O
C04293,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O
C04294,Cc1ncsc1CCO
C04295,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
C04297,C[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)[C@H](O)CC1=O
C04298,*S
C04299,O=P1(O)O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]2O1
C04300,CC12CCC3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CCC3C1CC[C@H]2O
C04302,O=C(O)c1ccccc1N[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
C04303,N=C(N)NCCC[C@@H](NC(=O)c1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1
C04305,*CC(=O)N[C@@H](CCC(=O)O)C(=O)O
C04308,*C(=O)OCC(COP(=O)(O)OCCN(C)C)OC(*)=O
C04309,C=C(OP(=O)(O)O)C(O)C(=O)O
C04311,*NC(=O)C[C@H](NC(*)=O)C(=O)OC
C04312,*[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H](*)[C@H](O)[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](*)[C@@H]3OP(=O)(O)O[C@@H]32)[C@H]1O
C04314,O[C@H]1C=Cc2ccccc2[C@H]1O
C04315,*C(=O)O[C@H](CO)CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
C04316,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC1(O)CCCCC1
C04317,*OC[C@@H](O)COP(=O)(O)OCC[N+](C)(C)C
C04318,CC[C@]12C=CCN3CC[C@@]4(c5ccc(O)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1O)[C@@H]32
C04322,O=C(O)C1CCC=N1
C04324,O=C(O)/C=C(\C=C(\O)C(=O)O)C(=O)O
C04327,Cc1ncsc1CCOP(=O)(O)O
C04330,C[C@@H]1Nc2nc(N)[nH]c(=O)c2N2C=[N+](c3ccc(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]4O[C@H](COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)O)[C@@H](O)[C@H]4O)cc3)[C@H](C)[C@@H]12
C04332,Cc1nc2c(=O)[nH]c(=O)nc-2n(C[C@H](O)[C@H](O)[C@H](O)CO)c1C
C04333,OC[C@H]1O[C@@]2(CO[C@]3(CO2)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]1O
C04334,*SC(C)=O
C04335,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)O
C04339,*NC(=O)[C@H](Cc1cn([C@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(CC[C@@H](C(N)=O)[N+](C)(C)C)n1)NC(*)=O
C04340,*OP(=O)(O)OCC(COC(*)=O)OC(=O)CCCCCCCC1CC1*
C04341,*NC(=O)[C@H](C)NC(C)=O
C04342,*[C@H](N)C(=O)N[C@@H](*)C(=O)NCCOC[C@H]1O[C@H](O[C@@H]2[C@@H](OC[C@H]3O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](O)[C@H](O)[C@@H](O)[C@H]6OP(=O)(O)O[C@@H]56)[C@H](N)[C@H]4O)[C@@H](O)[C@@H](O[C@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O[C@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H](O)[C@H]4O[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O
C04346,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](C)[C@H](N)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
C04348,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@H](O)C(=O)O
C04349,O=C(O)C(=O)C[C@H](O)C(=O)CO
C04350,O/N=C/Cc1ccc(O)cc1
C04351,C/N=C(\C)[C@H](O)c1ccccc1
C04352,CC(C)(COP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)N[C@@H](CS)C(=O)O
C04353,O/N=C\Cc1ccc(O)cc1
C04354,O=C(O)[C@H]1OC(O)[C@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
C04359,CC(=O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
C04361,*OC[C@H](COC(*)=O)OC(C)=O
C04366,O=C(O)/C=C\C(=C/C(=O)O)\C=C\C(=O)O
C04367,O=C(O)C(O)Cc1cc(I)c(O)c(I)c1
C04368,NC(CC(=O)O)c1ccc(O)cc1
C04371,O=C(O)C(CS)CS
C04372,*C(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COC(=O)[C@H](C)N)OC(*)=O
C04373,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@H](O)CC[C@]34C)[C@@H]1CCC2=O
C04375,*NC(=O)[C@H](CC(=O)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O)NC(*)=O
C04376,O=CNCC(=O)N[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
C04377,C[C@@H]1Nc2nc(N)[nH]c(=O)c2N2CN(c3ccc(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]4O[C@H](COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)O)[C@@H](O)[C@H]4O)cc3)[C@H](C)[C@@H]12
C04379,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@]34O[C@@H]4C[C@]12C
C04381,*[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O[C@H]2C[C@H](Nc3ncnc(N)c3NC=O)O[C@@H]2COP(=O)(O)O[C@H]2C[C@H](*)O[C@@H]2COP(=O)(O)O)O1
C04384,*O[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H](O)[C@H]1NS(=O)(=O)O
C04385,O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2c(-c3ccccc3)oc3ccccc3c2=O)[C@H](O)[C@@H](O)[C@@H]1O
C04386,*NC(=O)[C@H](COC(=O)CCCCCCCCCCCCCCC)NC(*)=O
C04387,*O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1NC(C)=O
C04390,CC(=O)N[C@@H](CCC[C@H](N)C(=O)O)C(=O)O
C04391,*NC(=O)[C@H](COP(=O)(O)O)NC(*)=O
C04392,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]4O[C@@H](n5cnc6c(=O)[nH]c(=O)[nH]c65)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2[nH]1
C04394,*NC(=O)[C@@H](C)O[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](*)[C@H](O)[C@H]2NC(C)=O)[C@@H](CO)O[C@@H](O*)[C@@H]1NC(C)=O
C04397,*NC(=O)[C@@H]1[C@@H](O)CCN1C(*)=O
C04398,*NC(=O)[C@@H]1C[C@@H](O)CN1C(*)=O
C04399,CSC(=O)[C@H](O)COP(=O)(O)O
C04404,O=C(O)[C@H]1CC[C@H](O)CC1
C04405,C[C@H](O)[C@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C04409,N/C(C(=O)O)=C(/C=C\C=O)C(=O)O
C04411,CC(C)[C@H](C(=O)O)[C@@H](O)C(=O)O
C04415,O=C(O)/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
C04416,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
C04419,*NC(=O)[C@H](CCCCNC(=O)CCCC[C@@H]1SCC2C1NC(=O)N2C(=O)[O-])NC(*)=O
C04421,N[C@@H](CCC[C@H](NC(=O)CCC(=O)O)C(=O)O)C(=O)O
C04422,*Nc1ncnc2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12
C04425,C[S+](CCC(=O)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
C04426,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](OS(=O)(=O)O)[C@@H]1O
C04429,*C[C@H](O)[C@H](O)[C@@H](COP(=O)(O)O*)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C04431,O=C(O)/C=C1\C=CC(=O)O1
C04432,*[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](*)O[C@@H]3COP(=O)(O)O)O[C@@H](n3cnc4c(NCC=C(C)C)ncnc43)[C@@H]2O)[C@@H](O)[C@H]1O
C04433,C=CC(C)(O)CC/C=C(\C)CO
C04434,O=C(O)/C=C(\CC(=O)C(=O)O)C(=O)O
C04435,C=C(C/C=C(/C)C=O)C(C)C
C04437,O=C(O)Cc1cn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)cn1
C04438,*C(=O)OC[C@@H](O)COP(=O)(O)OCCN
C04441,*NC(=O)[C@H](Cc1c[nH]c(CC[C@H](N)C(=O)O)n1)NC(*)=O
C04442,O=C(O)C(=O)C[C@H](O)[C@H](O)COP(=O)(O)O
C04443,COc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O
C04444,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3)oc2c1
C04445,O=C(O)C1=NCCSC1
C04446,N[C@@H](C[n+]1ccc(O)c(O)c1)C(=O)O
C04447,COc1ccn(C)c(=O)c1C(=O)O
C04448,*C(=O)N[C@]1(*)C(=O)N2C(C(=O)O)=C(CO)CSC21
C04453,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4[C@H](C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
C04454,Nc1c(NC[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)[nH]c(=O)[nH]c1=O
C04457,C[C@@H](N)C(=O)N[C@H](C)C(=O)O[C@@H](CO)COP(=O)(O)O
C04459,*O[C@@H]1OC[C@@H](O[C@@H]2OC[C@@H](O[C@@H]3OC[C@@H](*)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O[C@H]2O[C@H](C(=O)O)[C@@H](OC)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
C04462,O=C(O)CCC(=O)N[C@@H](CCCC(=O)C(=O)O)C(=O)O
C04465,CCCCCC/C=C/CCCCCCCC(O)C(CCCCCCCCCCCCCC)C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](COC(=O)C(CCCCCCCCCCCCCC)C(O)CCCCCCC/C=C/CCCCCC)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
C04466,*O[C@]1(C(=O)O)C[C@H](O)[C@@H](NC(*)=O)[C@H](C(O)[C@H](*)CO)O1
C04468,O[C@H]1C=Cc2ccc3ccccc3c2[C@H]1O
C04471,O=C[C@@H](O)[C@@H](O)CC(=O)C(=O)O
C04475,*OC[C@H](COP(=O)(O)OCCN)OC(*)=O
C04476,*OC[C@@H](O)COP(=O)(O)OCCN
C04477,O=P(O)(O)O[C@@H]1[C@@H](OP(=O)(O)O)[C@@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1O
C04478,O=C(O)C(=O)C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
C04479,O=C(O)CCC(=O)/C=C\C=C(\O)C(=O)O
C04480,O=C/C=C\C(C(=O)O)=C(\O)C(=O)O
C04482,*C(=O)OCC(COP(=O)(O)OCC(O)COC(=O)[C@@H](N)CCCCN)OC(*)=O
C04483,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C
C04484,O=C/C=C(\C=C(\O)C(=O)O)C(=O)O
C04485,CC(=O)OCCC#Cc1ccc(-c2cccs2)s1
C04486,OCCC#Cc1ccc(-c2cccs2)s1
C04487,*NC(=O)[C@H](CC[C@H](CN)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)NC(*)=O
C04488,C[C@@H]1Nc2nc(N)[nH]c(=O)c2N(C)[C@H]1[C@@H](C)Nc1ccc(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]2O[C@H](COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)O)[C@@H](O)[C@H]2O)cc1
C04489,CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)cc1
C04494,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](OP(=O)(O)OP(=O)(O)O)[C@H]2O)c(=O)[nH]1
C04498,N=C(N)NCCCCNC(=O)/C=C/c1ccc(O)cc1
C04500,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OCCC(C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O
C04501,CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO)[C@@H](O)[C@@H]1O
C04502,*O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O
C04503,COP(=O)(O)OCCNC(=N)NP(=O)(O)O
C04504,*O[C@H]1[C@H](N)C[C@H](NC(C)=O)[C@@H](O*)[C@@H]1O
C04505,*O[C@]1(C(=O)O)C[C@H](O)[C@@H](NC(*)=O)[C@H](C(OC(C)=O)[C@H](*)CO)O1
C04506,*[C@H](N)C(=O)N[C@@H](*)C(=O)N[C@@H](CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)O
C04507,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
C04508,O=P(O)(O)OCC(COP(=O)(O)OCC(O)CO)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C04510,*[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](*)O[C@@H]3COP(=O)(O)O)O[C@@H](n3ccc(=O)n(CCC(N)C(=O)O)c3=O)[C@@H]2O)[C@@H](O)[C@H]1O
C04511,*[C@@H]1O[C@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](*)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](*)O[C@@H]3CO)O[C@@H](n3cc(CN[C@H]4C=C[C@H](O)[C@@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)c4c(=O)[nH]c(N)nc43)[C@@H]2O)[C@@H](O)[C@H]1O
C04512,*/C=C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C04516,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1O)c1cc(O)c(O)c(O)c1
C04517,*/C=C\OC[C@@H](O)COP(=O)(O)OCC[N+](C)(C)C
C04518,C[C@H](O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
C04520,O=P(O)(O)O[C@H]1[C@@H](O)[C@@H](O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@@H]1OP(=O)(O)O
C04522,O=C(O)CC1(Cl)C=CC(=O)O1
C04524,O=C(Oc1cc(O)cc(O)c1C(=O)O)c1ccc(O)c(O)c1
C04525,C=C(CC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3)C(C)C
C04527,COc1c(O)cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc12
C04529,CCCCCCCCCC[C@H](C(=O)O)[C@@](O)(CCC(=O)O)C(=O)O
C04530,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3CC[C@@]21C
C04534,O=P(O)(O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
C04536,C=CC1=C(C)/C2=C/c3c(C=C)c(C)c4n3[Mg]n3/c(c(C)c(CCC(=O)OC)/c3=C/C3=N/C(=C\4)C(C)=C3CCC(=O)O)=C\C1=N2
C04537,CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OCCC(C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O
C04540,CC(=O)N[C@H]1[C@H](NC(=O)C[C@H](N)C(=O)O)O[C@H](CO)[C@@H](O)[C@@H]1O
C04542,*NC(=O)[C@H](CC[C@H](CN)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)NC(*)=O
C04544,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCCC(=O)O)C(=O)O
C04545,*[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](*)O[C@@H]3COP(=O)(O)O)O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@@H]2OC)[C@@H](O)[C@H]1O
C04546,C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O
C04547,COc1cc(/C=C/c2ccc(O)c(OC)c2)ccc1O
C04549,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](OP(=O)(O)O)[C@H]1O)OC(*)=O
C04552,COc1cc2oc(-c3ccc(O)c(O)c3)c(OC)c(=O)c2c(O)c1OC
C04553,O=C(O)CC1OC(=O)C=C1C(=O)O
C04554,CC(CCC[C@@H](C)C1CCC2C3C(CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O)C(=O)O
C04555,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OS(=O)(=O)O)CC[C@@]43C)[C@@H]1CCC2=O
C04556,Cc1ncc(COP(=O)(O)O)c(N)n1
C04558,CC1=CC(=O)OC1CC(=O)O
C04559,CC1(CC(=O)O)C=CC(=O)O1
C04561,C[C@H](O)[C@@H](C)C(=O)OCc1ccccc1
C04563,O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](O)[C@@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@@H]1OP(=O)(O)O
C04564,*NC(=O)[C@H](COP(=O)(O)O)NC(*)=O
C04565,*NC(=O)[C@H](COP(=O)(O)O)NC(*)=O
C04573,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](C(=O)O)[C@@H](O)[C@@H]1O
C04574,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O
C04575,O=C(O)C(=O)C(=O)[C@H](O)[C@@H](O)CO
C04576,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
